,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
165726,12,265963.39,30596.0,0.0,0.0,265963.39,0,0,1,0,0,0
5540933,382,21344.62,0.0,0.0,902661.13,924005.75,0,0,0,0,0,1
6217282,589,8475.62,14254.0,5778.38,0.0,0.0,0,0,0,0,1,0
4184608,304,3627.99,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2231637,186,125284.71,7024.0,0.0,0.0,125284.71,0,0,1,0,0,0
4472036,324,440134.39,3918374.65,4358509.03,2945497.86,2505363.47,0,1,0,0,0,0
1868691,164,172564.93,0.0,0.0,1141291.45,814047.35,0,0,1,0,0,0
2750389,212,4476.9,32247.0,27770.1,0.0,0.0,0,0,0,0,1,0
6074375,517,254696.33,0.0,0.0,445980.31,700676.64,0,0,1,0,0,0
2816445,225,265786.02,30586.0,0.0,871239.53,1137025.55,0,0,0,0,0,1
2085050,182,49310.39,4928326.48,4977636.87,85966.04,36655.66,0,1,0,0,0,0
2131408,183,636.44,6585.0,5948.56,0.0,0.0,0,0,0,0,1,0
3094402,235,341344.09,36322.0,0.0,0.0,341344.09,0,0,0,0,0,1
5498822,380,9652.2,160597.0,150944.8,0.0,0.0,0,0,0,0,1,0
4564096,327,37022.0,0.0,0.0,491576.48,528598.48,0,0,1,0,0,0
4913548,349,193839.05,20445.0,0.0,95804.18,289643.23,0,0,1,0,0,0
3927184,285,12215.53,9462.96,0.0,461780.71,473996.24,0,0,1,0,0,0
5468158,379,89078.11,5159518.15,5248596.27,655635.0,566556.88,0,1,0,0,0,0
3715235,278,148556.65,33911.0,182467.65,351408.1,202851.45,0,1,0,0,0,0
378735,17,60943.81,11.0,60954.81,744522.62,683578.81,0,1,0,0,0,0
1919234,167,18972.06,11491.0,0.0,0.0,0.0,0,0,0,0,1,0
3335465,253,300273.72,801438.0,1101711.72,0.0,0.0,0,1,0,0,0,0
2933187,229,27283.75,430501.0,403217.25,0.0,27283.75,0,0,1,0,0,0
4512128,325,20092.7,106874.0,86781.3,0.0,0.0,0,0,0,0,1,0
5369900,376,4255.97,129962.88,125706.91,0.0,0.0,0,0,0,0,1,0
3573821,261,3552.88,55475.0,51922.12,0.0,0.0,0,0,0,0,1,0
5675059,397,12073.25,30310.0,18236.75,0.0,0.0,0,0,0,0,1,0
3506339,259,196349.91,0.0,0.0,2604680.87,2801030.78,0,0,1,0,0,0
2443181,203,98186.6,5448986.65,5547173.25,2702857.53,2604670.93,0,1,0,0,0,0
2965251,231,568711.46,0.0,0.0,763869.78,1332581.24,0,0,0,0,0,1
972390,44,2333.7,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2886872,228,37860.72,37248.62,0.0,6590374.9,6628235.62,0,0,1,0,0,0
719637,37,14306.12,74489.49,60183.37,0.0,0.0,0,0,0,0,1,0
5937650,404,12649.88,49568.89,36919.02,0.0,0.0,0,0,0,0,1,0
4768360,334,10680.42,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1387864,139,101827.06,13818.0,0.0,17780.36,119607.41,0,0,1,0,0,0
493305,20,47389.19,18602909.29,18650298.47,5238649.7,6021339.14,0,1,0,0,0,0
2510618,205,818682.8,35979.0,0.0,204806.05,1176403.46,0,0,0,0,0,1
3053694,234,4299.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2637498,209,81432.81,0.0,0.0,289639.08,371071.9,0,0,1,0,0,0
786422,39,462773.85,0.0,0.0,14171232.33,14634006.19,0,0,1,0,0,0
2437360,203,1936.68,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4027719,299,3486.79,993.0,0.0,0.0,0.0,0,0,0,0,1,0
302667,15,2017.42,573.0,0.0,0.0,0.0,0,0,0,0,1,0
5850922,402,2525.05,15958.0,13432.95,0.0,0.0,0,0,0,0,1,0
5826553,402,3468.35,165280.67,161812.32,0.0,0.0,0,0,0,0,1,0
5992774,420,66180.68,954850.0,888669.32,150823.55,217004.23,0,0,1,0,0,0
3194231,249,127034.06,41287.0,0.0,82381.28,209415.34,0,0,1,0,0,0
680724,36,4786.64,21114.0,16327.36,0.0,0.0,0,0,0,0,1,0
6191732,571,38478.34,1749661.79,1788140.13,112715.86,74237.51,0,1,0,0,0,0
2956352,230,376173.73,59338.0,0.0,10135319.0,10511492.73,0,0,1,0,0,0
873111,42,646485.04,0.0,0.0,4546834.65,5193319.69,0,0,1,0,0,0
3123710,236,20630.76,32974.0,53604.76,17218.93,0.0,0,1,0,0,0,0
49595,9,666.53,50976.0,50309.47,12891.0,611088.88,0,0,0,1,0,0
2423590,202,398878.84,0.0,0.0,766296.11,1165174.95,0,0,1,0,0,0
2238015,186,14488.71,0.0,0.0,0.0,0.0,0,0,0,0,1,0
843498,41,342573.6,32463.0,375036.6,472481.59,129908.0,0,1,0,0,0,0
2849588,227,88073.81,4843775.82,4931849.62,200342.36,112268.56,0,1,0,0,0,0
1684409,159,49473.39,0.0,0.0,2922721.8,2972195.18,0,0,1,0,0,0
6343878,692,241614.42,0.0,0.0,700336.49,941950.92,0,0,1,0,0,0
3992231,298,14166.77,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6350274,695,5464.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5731509,399,529428.53,279.0,0.0,365471.34,894899.88,0,0,0,0,0,1
2876802,227,37619.08,1590007.62,1627626.7,150793.12,113174.04,0,1,0,0,0,0
1144426,131,616654.65,71866.0,0.0,2865575.45,3482230.11,0,0,0,0,0,1
2198356,185,8143.5,539279.33,531135.83,0.0,0.0,0,0,0,0,1,0
2995895,232,45655.99,0.0,0.0,3672845.66,3718501.65,0,0,1,0,0,0
3354619,254,129497.87,4541778.42,4671276.3,2210357.5,2080859.63,0,1,0,0,0,0
2176497,185,195536.98,5834.0,0.0,0.0,195536.98,0,0,1,0,0,0
3908143,284,30918.73,49996.0,80914.73,0.0,0.0,0,1,0,0,0,0
722048,37,79349.95,0.0,0.0,1642725.75,1722075.7,0,0,1,0,0,0
4695102,331,112072.27,80013.0,0.0,626432.79,738505.06,0,0,1,0,0,0
1522028,153,14233.8,0.0,0.0,53880.71,68114.51,0,0,1,0,0,0
4521851,326,195366.85,106107.0,301473.85,0.0,0.0,0,1,0,0,0,0
751079,38,155427.92,2382.0,0.0,43482.66,198910.58,0,0,1,0,0,0
3318433,252,785.85,155675.92,154890.06,0.0,0.0,0,0,0,0,1,0
3344825,253,2456.54,81412.6,78956.06,0.0,0.0,0,0,0,0,1,0
2251936,187,271824.4,0.0,0.0,304324.84,576149.24,0,0,1,0,0,0
5145168,356,260173.36,9802.08,0.0,782078.46,1042251.83,0,0,1,0,0,0
848365,41,86122.59,51230.61,0.0,4799700.41,4885822.99,0,0,1,0,0,0
5985402,408,9911.38,62109.0,72020.38,1205909.52,1195998.14,0,1,0,0,0,0
6258619,599,463.12,122.0,0.0,0.0,0.0,0,0,0,0,1,0
3257606,251,16098.55,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3339714,253,113522.9,6417.0,0.0,13290.74,126813.64,0,0,1,0,0,0
5839798,402,20856.07,6772745.78,6793601.85,1141160.0,1120303.93,0,1,0,0,0,0
3585772,262,1689.64,0.0,0.0,0.0,0.0,0,0,0,0,1,0
808730,40,122304.07,1499619.18,1621923.25,821965.05,699660.99,0,1,0,0,0,0
3841881,282,61249.8,0.0,0.0,557623.89,618873.69,0,0,0,0,0,1
3359511,254,25260.64,80424.0,55163.36,0.0,0.0,0,0,0,0,1,0
5973,6,10529.72,99016.0,88486.28,0.0,0.0,0,0,0,0,1,0
408510,18,6251.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2627017,209,46574.61,32308.0,0.0,0.0,46574.61,0,0,1,0,0,0
6277430,640,9623.18,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3837410,282,5845.74,10310.0,4464.26,0.0,0.0,0,0,0,0,1,0
2535779,205,5407.75,292579.96,287172.2,0.0,0.0,0,0,0,0,1,0
2830348,226,568913.87,0.0,0.0,11691533.75,12260447.62,0,0,1,0,0,0
2882555,228,5922.05,12573050.94,12578972.99,257395.3,251473.25,0,1,0,0,0,0
6195809,573,11479.66,103716.36,92236.7,0.0,0.0,0,0,0,0,1,0
4122935,302,16530.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4210316,305,159297.68,10989.0,170286.68,0.0,0.0,0,1,0,0,0,0
1496883,142,3064.78,0.0,0.0,0.0,0.0,0,0,0,0,1,0
211763,13,145565.62,0.0,0.0,2088092.26,2803159.62,0,0,1,0,0,0
1092764,130,7465.25,101419.48,93954.23,0.0,0.0,0,0,0,0,1,0
6216242,589,241.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0
717928,37,157679.72,0.0,0.0,368739.49,526419.21,0,0,0,0,0,1
3456313,257,265246.96,0.0,0.0,680602.72,945849.68,0,0,1,0,0,0
2766195,213,595636.69,50926.0,0.0,502949.18,1098585.88,0,0,0,0,0,1
325594,16,438526.23,1967595.33,2406121.56,11153150.98,10845712.47,0,1,0,0,0,0
1502071,143,309146.87,32965.0,0.0,3842431.09,4151577.95,0,0,0,0,0,1
3949624,287,44864.29,0.0,0.0,4967698.19,6109281.62,0,0,1,0,0,0
207317,13,11051.39,0.0,0.0,0.0,0.0,0,0,0,0,1,0
38235,9,4911.1,48837.0,43925.9,0.0,0.0,0,0,0,0,1,0
3646238,275,154861.27,12981.0,167842.27,8443454.21,8288592.95,0,1,0,0,0,0
3726107,278,124167.71,0.0,0.0,3456979.1,3581146.81,0,0,1,0,0,0
2764320,213,3668.07,134449.29,130781.22,0.0,0.0,0,0,0,0,1,0
3771075,280,1016.21,772117.87,771101.66,0.0,0.0,0,0,0,0,1,0
4509623,325,27399.2,477074.66,449675.46,0.0,0.0,0,0,0,0,1,0
1331000,137,25788.85,28162.37,2373.52,0.0,0.0,0,0,0,0,1,0
3586928,262,1.35,33725.0,33723.65,0.0,0.0,0,0,0,0,1,0
2131954,183,210548.41,564142.0,353593.59,0.0,210548.41,0,0,1,0,0,0
5758741,400,273007.68,0.0,0.0,2532897.67,2805905.35,0,0,1,0,0,0
2456182,203,346674.65,421878.55,768553.2,2326482.37,1979807.72,0,1,0,0,0,0
2196053,185,2305.28,93907.96,91602.69,0.0,0.0,0,0,0,0,1,0
4379325,311,11093.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5395705,377,901231.24,0.0,0.0,2139885.71,3041116.95,0,0,0,0,0,1
3480287,258,6918.79,33991.12,27072.33,0.0,0.0,0,0,0,0,1,0
5431443,378,8673.34,10573.0,1899.66,0.0,0.0,0,0,0,0,1,0
1112769,130,12271.18,1458.0,0.0,4701493.85,4713765.03,0,0,1,0,0,0
1742344,161,24807.99,20904.0,0.0,0.0,0.0,0,0,0,0,1,0
3872412,283,411155.92,2056807.45,2467963.37,4046953.05,3635797.13,0,1,0,0,0,0
2743307,212,15310.99,56172.0,40861.01,0.0,0.0,0,0,0,0,1,0
1693320,159,894.37,15532.0,14637.63,0.0,0.0,0,0,0,0,1,0
4879519,348,41320.94,70170.0,28849.06,0.0,0.0,0,0,0,0,1,0
1218681,133,1630.97,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2583717,207,93188.75,169293.0,76104.25,3790061.07,3883249.82,0,0,1,0,0,0
1629261,157,174055.46,0.0,0.0,189890.85,0.0,0,0,0,0,0,1
254302,14,427624.46,561318.0,988942.46,2428003.38,3516552.79,0,1,0,0,0,0
5112773,355,16820.14,5471.24,0.0,0.0,0.0,0,0,0,0,1,0
524346,20,162270.53,0.0,0.0,9092942.33,9255212.86,0,0,1,0,0,0
6179307,565,27540.86,281865.49,254324.63,0.0,0.0,0,0,0,0,1,0
943330,43,64811.48,0.0,0.0,3633830.21,3698641.69,0,0,1,0,0,0
6202200,582,2352.9,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2424691,202,327100.29,0.0,0.0,485304.87,812405.16,0,0,1,0,0,0
400702,18,306202.56,67951.0,0.0,2127253.11,1805359.52,0,0,1,0,0,0
4188749,305,87678.84,0.0,0.0,2209310.05,2296988.89,0,0,1,0,0,0
4658407,330,19226.06,856.0,0.0,0.0,0.0,0,0,0,0,1,0
4858269,348,27818.51,6248405.74,6276224.24,762675.25,734856.75,0,1,0,0,0,0
3048540,234,51094.06,401.0,0.0,0.0,51094.06,0,0,1,0,0,0
6353981,709,45453.54,12137.0,0.0,0.0,0.0,0,0,0,0,1,0
3035514,234,243228.45,10130.0,253358.45,0.0,0.0,0,1,0,0,0,0
4256048,306,91193.31,20866.0,112059.31,0.0,0.0,0,1,0,0,0,0
33370,8,109848.5,0.0,0.0,127185.0,237033.5,0,0,1,0,0,0
1128348,131,13099.05,601137.9,588038.85,0.0,0.0,0,0,0,0,1,0
3985671,298,4537.79,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5517345,380,533715.89,0.0,0.0,50509728.17,51043444.06,0,0,1,0,0,0
6361586,718,1300.7,783.0,0.0,0.0,0.0,0,0,0,0,1,0
173239,12,22161.38,5034.0,0.0,0.0,0.0,0,0,0,0,1,0
3138811,236,311802.35,0.0,0.0,9074867.81,9386670.16,0,0,1,0,0,0
3349078,253,105487.32,1489583.88,1595071.2,827176.12,721688.8,0,1,0,0,0,0
307574,16,88133.21,0.0,0.0,111879.19,101403.39,0,0,1,0,0,0
3312017,252,16000.24,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5516283,380,37371.45,3695461.8,3732833.25,1690709.82,1653338.36,0,1,0,0,0,0
2125888,183,3398.46,77493.37,74094.91,551036.68,554435.14,0,0,1,0,0,0
3345477,253,98196.76,11420.0,0.0,1415270.34,1513467.1,0,0,1,0,0,0
5165391,358,17436.22,20561.12,3124.91,0.0,0.0,0,0,0,0,1,0
640796,35,15123.17,181696.52,166573.35,0.0,0.0,0,0,0,0,1,0
5304270,373,262438.75,0.0,0.0,490538.89,752977.64,0,0,1,0,0,0
5138922,356,48658.32,1288.0,0.0,43865.19,92523.5,0,0,1,0,0,0
6127237,540,257433.8,43688.0,301121.8,5085705.84,4828272.04,0,1,0,0,0,0
4560295,327,286028.85,0.0,0.0,547054.39,833083.24,0,0,1,0,0,0
6145590,546,240432.03,6540.0,0.0,105235.49,345667.52,0,0,1,0,0,0
1126055,131,326511.39,127034.0,453545.39,176894.92,0.0,0,1,0,0,0,0
3037023,234,117662.74,55938.0,0.0,220370.63,338033.36,0,0,1,0,0,0
3804775,281,5661.81,1052.0,0.0,0.0,0.0,0,0,0,0,1,0
1233292,134,141362.05,128099.0,269461.05,0.0,0.0,0,1,0,0,0,0
6279839,644,20533.0,15248.0,0.0,0.0,0.0,0,0,0,0,1,0
3127472,236,134955.41,0.0,0.0,191427.15,326382.57,0,0,0,0,0,1
3464735,257,171943.97,11027.0,182970.97,11520.28,0.0,0,1,0,0,0,0
5513682,380,550442.56,0.0,0.0,675902.62,1226345.18,0,0,1,0,0,0
149920,12,18979.23,39457.0,20477.77,0.0,0.0,0,0,0,0,1,0
2046368,181,200612.94,2704400.68,2905013.62,297936.79,97323.85,0,1,0,0,0,0
4559755,327,2653.63,265291.12,262637.48,0.0,0.0,0,0,0,0,1,0
1794289,162,133707.06,0.0,0.0,3266890.39,3400597.44,0,0,1,0,0,0
5748081,399,30666.01,20774.0,0.0,0.0,0.0,0,0,0,0,1,0
2542617,206,19535.26,0.0,0.0,2502484.71,2522019.97,0,0,1,0,0,0
721466,37,348873.32,195.0,0.0,0.0,348873.32,0,0,1,0,0,0
6285840,659,12723.25,0.0,0.0,2212298.73,2225021.98,0,0,1,0,0,0
2165173,184,192676.06,6565.0,199241.06,0.0,138762.61,0,1,0,0,0,0
4600544,329,187092.96,49676.0,0.0,12340.45,199433.41,0,0,1,0,0,0
1900837,165,262015.57,303826.0,41810.43,0.0,262015.57,0,0,0,0,0,1
6282633,656,11900.18,25167.47,13267.29,0.0,0.0,0,0,0,0,1,0
4336362,308,37696.58,0.0,0.0,0.0,0.0,0,0,0,0,1,0
568286,23,141051.81,25421.88,0.0,619839.53,760891.34,0,0,1,0,0,0
6198038,574,163625.38,0.0,0.0,4093598.96,4257224.34,0,0,1,0,0,0
2862363,227,143757.59,91.0,0.0,0.0,143757.59,0,0,1,0,0,0
2093514,182,344684.78,0.0,0.0,1283588.4,1628273.18,0,0,1,0,0,0
4208930,305,272914.36,3782341.28,4055255.64,1482101.78,1209187.42,0,1,0,0,0,0
4356537,309,142319.61,91824.0,234143.61,233855.41,91535.8,0,1,0,0,0,0
3651074,275,11446.3,0.0,0.0,687987.02,699433.32,0,0,1,0,0,0
5582583,393,194895.73,0.0,0.0,715531.16,910426.89,0,0,1,0,0,0
5047666,354,259212.78,0.0,0.0,800976.63,1060189.41,0,0,1,0,0,0
3302373,252,37713.88,7883.0,45596.88,8330.08,0.0,0,1,0,0,0,0
2217271,186,15539.8,0.0,0.0,850831.16,866370.96,0,0,1,0,0,0
2522303,205,1450.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4570784,327,15945.64,92071.09,76125.45,0.0,0.0,0,0,0,0,1,0
1147492,131,4649.59,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5674272,397,183140.56,49535.0,0.0,1208935.46,1392076.01,0,0,1,0,0,0
2202040,185,3425.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1584789,155,6848.37,55224.0,48375.63,0.0,0.0,0,0,0,0,1,0
4592077,328,7494.26,15607500.84,15614995.1,493986.39,486492.13,0,1,0,0,0,0
3380758,254,10036.55,0.0,0.0,0.0,0.0,0,0,0,0,1,0
200307,13,109624.07,0.0,0.0,1101254.13,1210878.2,0,0,1,0,0,0
2975087,231,187632.06,0.0,0.0,556247.8,743879.86,0,0,1,0,0,0
4160614,304,110758.83,3719984.05,3830742.88,201837.03,91078.2,0,1,0,0,0,0
292809,15,192981.32,504.0,193485.32,97718.16,0.0,0,1,0,0,0,0
3885350,283,12207.99,5860.0,0.0,0.0,0.0,0,0,0,0,1,0
6208507,587,21972.44,204971.0,182998.56,414239.84,436212.28,0,0,1,0,0,0
5019258,353,35470.61,34905.0,0.0,1954272.36,1989742.97,0,0,1,0,0,0
5169748,358,80349.06,293480.39,373829.45,195186.25,114837.19,0,1,0,0,0,0
3964357,297,98321.91,49110.0,0.0,0.0,98321.91,0,0,1,0,0,0
3405236,255,8422.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2786521,215,31351.37,47066.0,15714.63,939255.03,970606.4,0,0,1,0,0,0
4063643,300,28374.72,0.0,0.0,0.0,0.0,0,0,0,0,1,0
456458,19,721.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6272636,621,292587.55,4553.0,0.0,2713465.18,3006052.72,0,0,1,0,0,0
1207289,133,147909.87,11287.0,0.0,239528.18,387438.05,0,0,1,0,0,0
3303218,252,353447.47,0.0,0.0,518706.45,872153.92,0,0,1,0,0,0
3991426,298,258276.3,10218639.0,10476915.3,1638152.27,1379875.97,0,1,0,0,0,0
5499545,380,4011.0,183870.65,179859.64,0.0,0.0,0,0,0,0,1,0
2664079,210,79154.38,0.0,0.0,185387.02,264541.39,0,0,1,0,0,0
1411277,139,854073.47,0.0,0.0,2299263.13,3153336.6,0,0,0,0,0,1
3404792,255,538629.46,49755.0,0.0,244048.35,782677.81,0,0,1,0,0,0
229121,14,30332.0,11300.0,41632.0,2266217.25,2513615.08,0,1,0,0,0,0
6198953,574,1217.25,50782.0,49564.75,0.0,0.0,0,0,0,0,1,0
3786419,280,94593.56,4393362.23,4487955.79,425386.96,330793.4,0,1,0,0,0,0
149195,12,2696.35,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4473615,324,1253761.36,0.0,0.0,7280657.61,8534418.98,0,0,0,0,0,1
241854,14,92114.84,11092150.87,11184265.71,193319.03,218285.92,0,1,0,0,0,0
2820373,226,185538.32,3776639.56,3962177.88,9930564.39,9745026.07,0,1,0,0,0,0
5962718,406,15328.07,11242.0,0.0,0.0,0.0,0,0,0,0,1,0
2918743,229,984163.12,24493.0,0.0,0.0,984163.12,0,0,0,0,0,1
3375632,254,1231.45,31784.0,30552.55,0.0,0.0,0,0,0,0,1,0
3703244,277,381851.58,0.0,0.0,3160641.54,3542493.12,0,0,0,0,0,1
843825,41,636.14,169485.63,168849.49,0.0,0.0,0,0,0,0,1,0
609577,34,703983.08,0.0,0.0,2842581.99,3546565.08,0,0,0,0,0,1
1206774,133,486841.75,0.0,0.0,1208177.38,1695019.13,0,0,1,0,0,0
4696365,331,286590.78,100017.0,386607.78,290103.62,3512.84,0,1,0,0,0,0
4722040,332,43135.85,1062.0,0.0,0.0,43135.85,0,0,1,0,0,0
5317765,374,44143.46,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1330263,137,266591.86,0.0,0.0,588635.36,855227.22,0,0,1,0,0,0
4378146,311,347277.43,20406.0,367683.43,5765446.22,5418168.79,0,1,0,0,0,0
1156960,131,94099.46,0.0,0.0,300140.75,394240.21,0,0,1,0,0,0
3936521,286,135423.32,1608976.53,1744399.85,2574156.04,2438732.72,0,1,0,0,0,0
6109418,525,87456.44,11459.0,98915.44,0.0,0.0,0,1,0,0,0,0
634754,35,80132.78,0.0,0.0,4900078.9,5637153.28,0,0,1,0,0,0
3708355,277,17191.6,207.0,0.0,0.0,0.0,0,0,0,0,1,0
4880979,348,637157.25,251859.16,0.0,959293.55,1596450.8,0,0,0,0,0,1
4956702,351,683662.08,0.0,0.0,719701.4,1403363.47,0,0,0,0,0,1
5658397,396,15968.39,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2104126,183,343758.02,6875380.68,7219138.7,429516.13,85758.11,0,1,0,0,0,0
1272696,135,129920.23,254731.0,384651.23,17712.17,0.0,0,1,0,0,0,0
343907,16,1104105.67,0.0,0.0,5796497.75,7160475.84,0,0,0,0,0,1
3368506,254,564728.18,11060.0,0.0,0.0,564728.18,0,0,0,0,0,1
2442462,203,258836.55,0.0,0.0,1062906.13,1321742.69,0,0,1,0,0,0
4488746,324,56937.22,29665.0,86602.22,2999614.38,2942677.16,0,1,0,0,0,0
453487,19,14887.03,102094.0,87206.97,0.0,0.0,0,0,0,0,1,0
8784,7,6476.38,31280.24,24803.86,0.0,0.0,0,0,0,0,1,0
471136,19,160643.14,9864111.13,10024754.27,219208.83,58565.69,0,1,0,0,0,0
573955,24,26195.99,3130.0,0.0,0.0,0.0,0,0,0,0,1,0
2258544,187,182934.14,0.0,0.0,1021215.81,1204149.96,0,0,1,0,0,0
5591530,394,19752.51,122568.41,102815.9,0.0,0.0,0,0,0,0,1,0
3825665,282,12940.87,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3256214,251,42492.45,290061.98,247569.53,0.0,0.0,0,0,0,0,1,0
3992439,298,27901.87,357747.0,329845.13,0.0,27901.87,0,0,1,0,0,0
1652968,158,185917.85,670735.69,856653.54,2545976.11,2360058.27,0,1,0,0,0,0
3672231,276,225060.65,2694741.35,2919802.0,448239.85,223179.19,0,1,0,0,0,0
4761730,334,2010.32,30084.0,28073.68,0.0,0.0,0,0,0,0,1,0
5992874,420,977328.15,75372.0,0.0,1263237.15,2240565.29,0,0,0,0,0,1
5178509,359,197389.95,7412878.92,7610268.87,390970.47,193580.52,0,1,0,0,0,0
6124115,540,25921.77,362226.49,336304.73,1332349.26,1358271.03,0,0,1,0,0,0
4835535,347,21142.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2899398,228,31828.0,0.0,0.0,291528.6,323356.6,0,0,1,0,0,0
5825602,402,157194.43,0.0,0.0,369413.67,526608.1,0,0,1,0,0,0
4615894,329,383692.88,198892.0,582584.88,0.0,0.0,0,1,0,0,0,0
6120191,538,238687.58,0.0,0.0,1770109.89,2008797.48,0,0,1,0,0,0
6222508,590,10102.32,1436.0,0.0,0.0,0.0,0,0,0,0,1,0
5608287,394,284312.91,5148419.72,5432732.63,2980613.82,2696300.91,0,1,0,0,0,0
3866080,283,20653.98,206137.73,226791.7,1436686.41,1416032.44,0,1,0,0,0,0
1031858,93,81918.72,4269.0,0.0,0.0,81918.72,0,0,1,0,0,0
4895477,349,70905.75,120397.0,49491.25,913047.76,983953.51,0,0,1,0,0,0
4830129,347,219932.9,3402.0,223334.9,0.0,0.0,0,1,0,0,0,0
5529916,381,5451.35,3051.0,0.0,0.0,0.0,0,0,0,0,1,0
2981525,231,241169.79,0.0,0.0,14709528.59,14760606.76,0,0,1,0,0,0
4289060,307,81278.2,50280.0,131558.2,0.0,0.0,0,1,0,0,0,0
4137119,303,2886798.36,71390.0,0.0,0.0,2886798.36,0,0,0,0,0,1
2934776,229,512828.57,0.0,0.0,719549.58,1232378.15,0,0,0,0,0,1
1466891,140,24136.78,42792.0,66928.78,0.0,0.0,0,1,0,0,0,0
6291329,664,122445.26,12099.0,0.0,0.0,122445.26,0,0,1,0,0,0
5635181,396,32786.93,0.0,0.0,93278.32,126065.24,0,0,1,0,0,0
2425061,202,119128.41,710297.0,591168.59,62981.34,182109.75,0,0,1,0,0,0
6285422,659,244154.1,8073382.85,8317536.95,278571.99,34417.89,0,1,0,0,0,0
3081864,235,113233.23,0.0,0.0,1120280.88,1233514.11,0,0,1,0,0,0
2457611,203,152367.47,29848.0,0.0,16243333.92,16395701.39,0,0,1,0,0,0
4603917,329,87890.65,785.0,88675.65,5225765.64,5137874.99,0,1,0,0,0,0
2648384,209,171467.58,9052.0,0.0,0.0,171467.58,0,0,1,0,0,0
5099857,355,30248.33,0.0,0.0,144338.58,174586.91,0,0,0,0,0,1
2557052,206,7955.83,26665.0,18709.17,0.0,0.0,0,0,0,0,1,0
4828786,347,96346.56,0.0,0.0,250203.24,346549.81,0,0,1,0,0,0
1595971,156,307623.94,2010.0,309633.94,0.0,0.0,0,1,0,0,0,0
3194494,249,321081.82,321520.0,438.18,11817.68,332899.5,0,0,1,0,0,0
720521,37,248541.54,131313.25,0.0,895615.95,1144157.49,0,0,1,0,0,0
341711,16,318047.91,0.0,0.0,7081735.27,7785064.02,0,0,1,0,0,0
5145658,356,257616.78,0.0,0.0,2239710.05,2497326.83,0,0,1,0,0,0
4635380,330,181541.57,120515.0,0.0,38121.83,219663.4,0,0,1,0,0,0
6334953,691,13357.93,11545.0,0.0,0.0,0.0,0,0,0,0,1,0
3899319,284,261556.8,20384.0,0.0,6513669.53,8280498.91,0,0,1,0,0,0
3397265,255,133996.25,0.0,0.0,243893.66,377889.9,0,0,1,0,0,0
1394576,139,14552.35,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3425245,256,43957.7,568881.0,524923.3,672855.36,716813.06,0,0,1,0,0,0
524088,20,94482.35,0.0,0.0,863365.22,957847.57,0,0,0,0,0,1
4552590,327,630111.05,21005.0,0.0,14482401.94,15112513.0,0,0,0,0,0,1
4495336,325,343.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0
428434,18,150995.35,205575.0,356570.35,65141.66,0.0,0,1,0,0,0,0
5147435,357,304570.72,0.0,0.0,420079.75,724650.47,0,0,1,0,0,0
6188040,570,884727.85,0.0,0.0,1609400.3,2494128.15,0,0,0,0,0,1
2273544,187,60907.85,0.0,0.0,1699409.15,1760317.0,0,0,1,0,0,0
2679726,210,51290.28,8467508.83,8518799.12,1075502.69,1024212.41,0,1,0,0,0,0
769794,39,130044.06,0.0,0.0,318782.21,448826.27,0,0,1,0,0,0
3091079,235,15628.19,26816.0,11187.81,0.0,0.0,0,0,0,0,1,0
1706233,160,516404.19,0.0,0.0,3037732.27,3554136.46,0,0,0,0,0,1
2536007,205,154584.02,21173.0,0.0,676312.78,830896.8,0,0,1,0,0,0
3949220,287,297401.74,0.0,0.0,781360.18,1078761.91,0,0,1,0,0,0
